NICF- Essential Practices for Agile Teams ,"Overview
Reference No	CRS-Q-0034792-ICT
Part of	-
Duration	3 days
Course Time	9am-5pm
Enquiry	Please contact Ms. Verene HENG at email  for more details.
This 3-day course provides in-depth technical training for various agile engineering practices to allow the team to be more adaptive to changes in business requirement. Successful completion of this course together with NICF-Certified ScrumMaster course will allow participants to attain the Certified Scrum Developer certification. NUS-ISS is a Registered Education Provider of Scrum Alliance.

This course covers the most important engineering approaches for the sustained success of teams practicing agile methodology such as Scrum. The practices covered include test driven development, pair programming, refactoring, agile architecture, continuous integration and user stories.

Participants are taught both the ideas and practical matters via lectures and hands-on sessions. The lecture sessions will be interlaced with actual design and code samples, while the hand-on sessions and exercises are designed to help the participant assimilate the knowledge in a clear and practical way. At the end of the course, the participants will be immersed in an actual coding session to apply all the concepts in a mini project setting together.

Java is used as the main programming language to explain the concepts in lectures, workshops and the coding session. Participants need to be able to contribute in a Java coding session within a team.

This course is part of the Software Systems series and Digital Agility series offered by NUS-ISS.

Upcoming Classes
Class 1 29 Jul 2019 to 31 Jul 2019 (Full Time)
Class 2 21 Oct 2019 to 23 Oct 2019 (Full Time)
Class 3 02 Mar 2020 to 04 Mar 2020 (Full Time)"
NICF- Supervised and Unsupervised Modeling with Machine Learning ,"Overview
Reference No	CRS-Q-0036475-ICT
Part of	-
Duration	7 days
Course Time	09:00am to 05:00pm
Enquiry	Please contact Ms. Sherlyn LIM at tel: 65165777 or email  for more details.
Machine Learning uses techniques to deal with data in the most intelligent way � by developing algorithms � to derive actionable insights. With machine learning, you can glean useful patterns from the deep, focused troves of data specific to your chosen domain. Analysing that data provide insights that can drive successive new waves of efficiency and automation, reducing operational costs and potentially pinpointing new sources of revenue.

This course is part of a series of courses around Machine Learning-driven Data Science (MLDDS), under the StackUp � Startup Tech Talent Development programme offered by NUS-ISS.

The courses in the MLDDS series are:

NICF � Data and Feature Engineering for Machine Learning 
NICF � Supervised and Unsupervised Modeling with Machine Learning  [this course]
NICF � Feature Extraction and Supervised Modeling with Deep Learning 
NICF � Sequence Modeling with Deep Learning 
Throughout all courses, you will experience the 3 building blocks in machine learning:  

Concepts and intuition: Participants learn and apply the concepts of machine learning using a methodology. You will learn to navigate smoothly through the data sciences and machine learning space by not only creating but also debugging your products with ease. You will then apply the same concepts covered in a real world scenario while in class.
Architecture: Participants learn what is required to architect a data science platform / team and how to effectively design a machine learning driven data sciences product using a wide range of techniques that are taught and practised in class. This includes, but is not limited to, understanding different parts of a data science product. The main goal of this course is to provoke thinking, establish the context of learning with the objective of developing and enhancing your capabilities in establishing a machine learning product.
Implementation: Finally, participants will have the opportunity to apply the concepts using industry standard libraries and tools to develop their own machine learning driven data science project.

Upcoming Classes
Class 1 05 Jul 2019 to 22 Jul 2019 (Part Time)
Class 2 09 Nov 2019 to 27 Nov 2019 (Part Time)"
NICF- Feature Extraction and Supervised Modeling with Deep Learning ,"Overview
Reference No	CRS-Q-0036476-ICT
Part of	-
Duration	6 days
Course Time	09:00am to 05:00pm
Enquiry	Please contact Ms. Sherlyn LIM at tel: 65165777 or email  for more details.
Machine Learning uses techniques to deal with data in the most intelligent way � by developing algorithms � to derive actionable insights. With machine learning, you can glean useful patterns from the deep, focused troves of data specific to your chosen domain. Analysing that data provide insights that can drive successive new waves of efficiency and automation, reducing operational costs and potentially pinpointing new sources of revenue.

This course is part of a series of courses around Machine Learning-driven Data Science (MLDDS), under the StackUp � Startup Tech Talent Development programme offered by NUS-ISS.

The courses in the MLDDS series are:

NICF � Data and Feature Engineering for Machine Learning 
NICF � Supervised and Unsupervised Modeling with Machine Learning 
NICF � Feature Extraction and Supervised Modeling with Deep Learning  [this course]
NICF � Sequence Modeling with Deep Learning 
Throughout all courses, you will experience the 3 building blocks in machine learning:  

Concepts and intuition: Participants learn and apply the concepts of machine learning using a methodology. You will learn to navigate smoothly through the data sciences and machine learning space by not only creating but also debugging your products with ease. You will then apply the same concepts covered in a real world scenario while in class.
Architecture: Participants learn what is required to architect a data science platform / team and how to effectively design a machine learning driven data sciences product using a wide range of techniques that are taught and practised in class. This includes, but is not limited to, understanding different parts of a data science product. The main goal of this course is to provoke thinking, establish the context of learning with the objective of developing and enhancing your capabilities in establishing a machine learning product.
Implementation: Finally, participants will have the opportunity to apply the concepts using industry standard libraries and tools to develop their own machine learning driven data science project.

Upcoming Classes
Class 1 24 Jul 2019 to 14 Aug 2019 (Part Time)
Class 2 29 Nov 2019 to 14 Dec 2019 (Part Time)"
NICF- Sequence Modeling with Deep Learning ,"Overview
Reference No	CRS-Q-0036477-ICT
Part of	-
Duration	5 days
Course Time	09:00am to 05:00pm
Enquiry	Please contact Ms. Sherlyn LIM at tel: 65165777 or email  for more details. Machine Learning uses techniques to deal with data in the most intelligent way � by developing algorithms � to derive actionable insights. With machine learning, you can glean useful patterns from the deep, focused troves of data specific to your chosen domain. Analysing that data provide insights that can drive successive new waves of efficiency and automation, reducing operational costs and potentially pinpointing new sources of revenue.
This course is part of a series of courses around Machine Learning-driven Data Science (MLDDS), under the StackUp � Startup Tech Talent Development programme offered by NUS-ISS.

The courses in the MLDDS series are:

NICF � Data and Feature Engineering for Machine Learning 
NICF � Supervised and Unsupervised Modeling with Machine Learning 
NICF � Feature Extraction and Supervised Modeling with Deep Learning 
NICF � Sequence Modeling with Deep Learning  [this course]
Throughout all courses, you will experience the 3 building blocks in machine learning:  

Concepts and intuition: Participants learn and apply the concepts of machine learning using a methodology. You will learn to navigate smoothly through the data sciences and machine learning space by not only creating but also debugging your products with ease. You will then apply the same concepts covered in a real world scenario while in class.
Architecture: Participants learn what is required to architect a data science platform / team and how to effectively design a machine learning driven data sciences product using a wide range of techniques that are taught and practised in class. This includes, but is not limited to, understanding different parts of a data science product. The main goal of this course is to provoke thinking, establish the context of learning with the objective of developing and enhancing your capabilities in establishing a machine learning product.
Implementation: Finally, participants will have the opportunity to apply the concepts using industry standard libraries and tools to develop their own machine learning driven data science project.

Upcoming Classes
Class 1 17 Aug 2019 to 30 Aug 2019 (Part Time)
Class 2 08 Jan 2020 to 20 Jan 2020 (Part Time)"
NICF- Containers for Deploying and Scaling Apps ,"Overview
Reference No	CRS-Q-0035224-ICT
Part of	-
Duration	4 days
Course Time	9:00am - 5:00pm
Enquiry	Please contact Ms. Sherlyn LIM at tel: 65165777 or email  for more details.
Containers allow you to easily package up everything an application needs to run into a virtual �container,� so that it can be easily moved from machine to machine or be replicated onto many machines/nodes.

You will learn about of Docker-based containerisation and how to leverage containers in develop and deploy your application/microservice using the 12 factor app philosophy. Participants will acquire the practical experience of using containers by building, pushing, pulling, and running their individual Linux container images and by setting up their very own continuous integration system.

You will also learn how to use container orchestration software, such as Kubernetes, to manage and scale their containers. You will also learn how to install and use Istio to connect your microservices. Istio is a service mesh framework for discovering, monitoring, securing and to provide resiliency for microservices.

By the end of this course, students will have all the tools they need to build and maintain an entire microservices based on containers running locally or on public cloud provider infrastructure.

This course is part of the StackUp - Startup Tech Talent Development programme offered by NUS-ISS.

Upcoming Classes
Class 1 25 Jun 2019 to 28 Jun 2019 (FullTime)
Class 2 09 Sep 2019 to 12 Sep 2019 (Full Time)"
NUS-ISS Certificate in Digital Solutions Development - Mobility Applications ,"Overview
Reference No	CRS-Q-0033496-ICT
Part of	-
Duration	18 days
Course Time	9am - 5pm
Enquiry	Please contact Ms. Sherlyn LIM at tel: 65165777 or email  for more details. In this module, you will learn how to develop system of insights using Python with machine learning as well as native mobile apps using the Android Development Platform."
NICF- (ISC)� CISSP CBK Training Seminar ,"Overview
Reference No	CRS-Q-0034740-ICT
Part of	-
Duration	5 days
Course Time	9.00am - 5.00pm
Enquiry	Please contact Ms. Jane LIM at tel: 66013975 or email  for more details.
For individuals in the field of information security, the Certified Information Systems Security Professional (CISSP�) credential will render the recognition of their expertise and skills. The globally recognised standard is ideal for experienced information security professionals, including those in mid and senior level managerial positions.

Positions in many large corporations and government agencies worldwide now require certification, and accredited practitioners have a higher earning potential together with greater career prospects. As a member of the International Information Systems Security Certification Consortium, Inc. or (ISC)2, you will be part of an elite network of certified information security professionals.

The official (ISC)2 CISSP� CBK� training seminar, the exclusive review course endorsed by (ISC)2, is the most comprehensive and complete review of information systems security concepts and industry best practices. It covers the 8 CISSP� CBK� domains and serves as a good learning tool for mastering concepts and topics related to all aspects of information systems security.

This course is part of the Cybersecurity series, Software Systems series, Digital Strategy and Leadership series as well as Graduate Certificate in Securing Ubiquitous Systems series offered by NUS-ISS. 

Upcoming Classes
Class 1 17 Jun 2019 to 21 Jun 2019 (Full Time)
Class 2 08 Jul 2019 to 12 Jul 2019 (Full Time)
Class 3 26 Aug 2019 to 30 Aug 2019 (FullTime)
Class 4 14 Oct 2019 to 18 Oct 2019 (Full Time)
Class 5 04 Nov 2019 to 08 Nov 2019 (Full Time)
Class 6 02 Dec 2019 to 06 Dec 2019 (Full Time)
Class 7 13 Jan 2020 to 17 Jan 2020 (Full Time)
Class 8 10 Feb 2020 to 14 Feb 2020 (Full Time)
Class 9 16 Mar 2020 to 20 Mar 2020 (Full Time)

Key Takeaways
At the end of the course, participants will be able to:

Master concepts and topics related to all aspects of information systems security in the 8 CISSP� CBK� domains"
NICF- Object Oriented Design Patterns ,"Overview
Reference No	CRS-Q-0036482-ICT
Part of	-
Duration	4 days
Course Time	9.00am - 5.00pm
Enquiry	Please contact Ms. Jeryn LIN at tel: 66017926 or email  for more details. Just as buildings are constructed using proven designs, software too can be built utilising proven solutions to common problems. Reapplying design pattern solutions to new applications reduces the development cost and lends itself to extensibility.

This course teaches participants to solve tough design problems by adapting proven designs called design patterns. By reusing proven solutions on the right problems in the right contexts, you will be able to solve design problems that you may not have been able to do previously.

This course provides an in-depth look into how experts apply design skills. A case study and a programming exercise will provide an opportunity for hands-on design discussions.

Design patterns should be applied whenever a new software application is being architected and designed. They should also be applied when there is a need to �refactor� or improve existing software applications. The course highlights the relevance of design patterns in both contemporary and agile software engineering lifecycles.

This course is part of the Software Systems series offered by NUS-ISS.
Upcoming Classes
Class 1 25 Jun 2019 to 28 Jun 2019 (Full Time)
Class 2 17 Feb 2020 to 20 Feb 2020 (FullTime)"
NICF- Architecting IOT Solutions ,"Overview
Reference No	CRS-Q-0035468-ICT
Part of	-
Duration	4 days
Course Time	9:00am - 5:00pm
Enquiry	Please contact Ms. Verene HENG at email  for more details. With the number of connected things in the commercial and home spaces, there is a need to recognise how IoT and IoT data impacts the IT architecture. This course helps to provide a structure way and standard that leads to a structured process for gaining skills required as a practicing architect in designing and deploying scalable, highly available, and fault-tolerant IoT solutions for the enterprise. It will enhance the credibility and capability of architects and provide assurance to employers that to practice and lead enterprise scale IoT related projects and programs. 

This 4-day programme is intended for solution architects, systems engineers and other IT professional who wish to develop the necessary knowledge and skills to effectively architect and design IoT solutions for real-world enterprise scale scenarios. 

This course is part of the Software Systems series and Graduate Certificate in Architecting Smart Systems series offered by NUS-ISS.
Upcoming Classes
Class 1 17 Sep 2019 to 20 Sep 2019 (FullTime)
Class 2 28 Jan 2020 to 31 Jan 2020 (FullTime)"
NICF- Strategic Product Manager � ,"Overview
Reference No	CRS-Q-0034791-ICT
Part of	-
Duration	4 days
Course Time	9:00am - 5:00pm
PDU	12
PDU and PD hours are available for this course
Enquiry	Please contact Ms. WONG Swee Lee at tel: 65162020 or email  for more details.
The Strategic Product Manager� (SPMR) course is a comprehensive 4-day programme presenting participants with a practical and interactive learning experience while providing the necessary knowledge, skills and tools to manage advanced products at technology and high-tech companies.  

The course consists of the following three core modules:

Strategic Product Management� (SPM) - This core training module provides participants with the knowledge, skills and tools to effectively plan and market technology products and services using Product Manager�s Toolkit� PMTK) and PMTK Action Model - a comprehensive set of product planning and product marketing work templates, and accompanying process methodology, that illustrate notable best practices and processes (used by top technology companies) to create successful market-driven products. (2 days)
Procedural Requirements Management� (PRM) - This advanced training module provides participants with the knowledge, skills and tools to effectively identify and articulate market requirements. It also demonstrates effective practices that clearly identify and articulate market requirements. (1 day)
Business and Market Planning� (BMP) - This advanced training module provides participants with the knowledge, skills and tools to effectively contribute to business and market planning activities by exploring key concepts and processes used in formulating plans that evaluate market opportunities and shape the resulting marketing efforts; i.e., business cases and market plans. (1 day)
All participants will receive a free license to the hosted version of the Product Manager's Toolkit� (PMTK) with lifetime free unlimited updates and upgrades to PMTK. They will also receive a free copy of the ""The Product Manager�s Toolkit: Methodologies, Processes and Tasks in High-Tech Product Management"" book.

Watch this video to find out the definition of product management according to the Blackblot PMTK Methodology�.

If you want to gauge the level of maturity of product management practice in your organisation, you can use the Blackblot Product Management Maturity Evaluator.

Product Management Articles from Blackblot:

The Connection between Market-Driven Product Management and Marketplace Success
Agile and Product Management 
What is Product Management?
Business Value of a Product
Implementing a Product Management Methodology
Measuring Product Success or Failure
Upon successful completion of this course, you will earn 12 PDUs (Technical: 7, Strategy: 5) that can be used to maintain your PMP� credential. Note that for the purpose of PDU reporting by those with PMP� credentials, the PMI REP Provider Number of ISS is �2339�.

This course is part of the Software Systems, Digital Products and Platforms and Graduate Certificate in Designing and Managing Products and Platforms Series offered by NUS-ISS.
Upcoming Classes
Class 1 13 Aug 2019 to 16 Aug 2019 (Full Time)
Class 2 18 Nov 2019 to 26 Nov 2019 (Full Time)
Class 3 03 Feb 2020 to 11 Feb 2020 (Full Time)"
NICF- Digital Product Strategy ,"Overview
Reference No	CRS-Q-0037782-ICT
Part of	-
Duration	3.7 days
Course Time	9.00am - 5.00pm
PDU	15
PDU and PD hours are available for this course
Enquiry	Please contact Ms. WONG Swee Lee at tel: 65162020 or email  for more details. Building a successful digital product is more than just designing it, putting in the latest technology and putting it on the right platforms. The journey to developing a successful digital product strategy involves researching the market, the competition, conversing with your potential customers to formulate a sustainable market positioning, and a sustainable product business model. The long term messaging and marketing that comes out from that sustainable strategy will help you launch an amazing digital product that people loved to use.

Digital Product Strategy is a 3.7-day executive education programme (spread over 4 weeks) that will equip product professionals with critical knowledge and skills to enable their transition to product strategist roles in digital product environment. 

This is a practice oriented course and will be facilitated by industry and ISS practitioners. Participant will acquire skills through pre-readings, lectures, case discussions and working in teams to develop digital product strategies to launch and sustain their digital products. Participants are welcome to bring their product ideas as the case for the team to work on their digital product strategy. Participants are also expected to present the digital product strategy to an industry panel for assessment and for feedback and learning.
 
You will earn 15 PDUs (Technical : 2, Leadership: 8, Strategic: 5) upon successful completion of this course. For the purpose of PDU reporting, the ISS PMI� REP Provider Number is �2339�.

This course is part of the Software Systems, Digital Products and Platforms and Graduate Certificate in Designing and Managing Products and Platforms Series offered by NUS-ISS.
Upcoming Classes
Class 1 30 Jul 2019 to 20 Aug 2019 (FullTime)
Class 2 07 Nov 2019 to 28 Nov 2019 (FullTime)
Class 3 05 Mar 2020 to 26 Mar 2020 (FullTime)"
NICF- Secure Software Development Lifecycle for Agile ,"Overview
Reference No	CRS-Q-0036473-ICT
Part of	-
Duration	3 days
Course Time	9:00am - 5:00pm
PDU	10
PDU and PD hours are available for this course
Enquiry	Please contact Ms. Verene HENG at email  for more details.
In light of heightened information security concerns, software development lifecycle processes must be approached through implementation of �Secure by Design� practices.

Without such focus on designing secure software applications, security exposures may lead to serious breaches or costly redevelopment.

Hence, software developers must be trained to understand security concerns, where they may impact on the solution, and be able to implement the application in a security-aware manner.  They must also be able to conduct security risk assessments and incorporate suitable mitigation measures in their software design.

Software is increasingly being developed within an agile project framework, such as Scrum. Such frameworks encourage iterative and incremental development in multiple iterations or sprints.

The objective of this course is to instill �Secure by Design� practices into the agile software development process so as to enable the team to produce applications that meet security requirements.

This course is part of the Cybersecurity series, Software Systems series, Digital Strategy and Leadership series as well as Graduate Certificate in Securing Ubiquitous Systems series offered by NUS-ISS. 

Upon successful completion of this course, you will earn 10 PDUs (Technical: 8.5, Strategy: 1.5). Note that for the purpose of PDU reporting, the PMI� REP Provider Number of ISS is �2339�.

Upcoming Classes
Class 1 20 Nov 2019 to 22 Nov 2019 (Full Time)
Class 2 08 Jan 2020 to 10 Jan 2020 (Full Time)"
NICF- Developing Smart Urban IoT Solutions ,"Overview
Reference No	CRS-Q-0037063-ICT
Part of	-
Duration	3 days
Course Time	9.00am - 5.00pm
Enquiry	Please contact Ms. Verene HENG at email  for more details.
Sensor systems are an innate part of IoT. They form the eyes, ears, nose and nerves of the smart network. Sensors have matured tremendously, improving from bulky, heavy and inaccurate peripherals, to now small, wireless and embedded electronics that are almost undetectable.

The three-day course is the first in the country to focus specifically on architectural design and optimisation of sensors network for smart applications and products and designed to equip both hardware and software engineers and professionals with a practical level of hardware design skills and thought process when taking on IoT-related projects.

This course will benefit professionals from almost any industry, ranging from transport to healthcare, manufacturing, education and even defence. Participants will gain theoretical knowledge, as well as engage in hands-on activities to reinforce their learning and newly acquired knowledge from the course.

This course is part of the Software Systems series offered by NUS-ISS.

Upcoming Classes
Class 1 08 Jul 2019 to 10 Jul 2019 (FullTime)
Class 2 24 Feb 2020 to 26 Feb 2020 (FullTime)"
NICF- Service Design ,"Overview
Reference No	CRS-Q-0037062-ICT
Part of	-
Duration	3 days
Course Time	9am-5pm
Enquiry	Please contact Ms. Elizabeth EE at tel: 65165409 or email  for more details.
Innovation is a primary source of competitive advantage in the global marketplace. Service Design leans on concepts and practices in �Design Thinking� to research and develop innovative ideas. The course offers organisations the process, methods, tools and techniques to translate innovation into a reality. In order to maximize the benefits of innovation, organisations are currently focused on three key aspects:

Building an environment suitable for Innovation and Design
Ensuring that the innovation and design process is efficient and effective
Equipping their team with the capability to design and deliver innovative solutions
Based on these aspects, this course provides participants with a practical, �hands on� exploration of the principles, tools, and frameworks such as Design Thinking for Service Design. The course also discusses the essentials needed to breed an innovation culture in the organisation.

This course is part of the Digital Innovation and Design series, Professional Diploma in Smart Health Leadership programme, Software Systems series as well as the Graduate Certificate in Designing and Managing Products and Platforms series offered by NUS-ISS.

Upcoming Classes
Class 1 02 Sep 2019 to 04 Sep 2019 (FullTime)
Class 2 29 Jan 2020 to 31 Jan 2020 (FullTime)"
NUS-ISS Certificate in Digital Solutions Development � Web Applications ,"Overview
Reference No	CRS-Q-0033495-ICT
Part of	-
Duration	15 days
Course Time	9.00am - 5.00pm
Enquiry	Please contact Ms. Sherlyn LIM at tel: 65165777 or email  for more details. The course imparts the techniques and engineering skills needed for the end-to-end design, architecture, implementation, persistence and testing an enterprise web application. In this module, you will learn how to develop system of engagement using Java and JS components. You will also learn how to apply these newly acquired proficiencies by developing full stack web application project using Java Enterprise Edition (Java EE) for the Server Side and Java Script for the Client Side Libraries. The course covers a wide range of design concepts, development abilities, and integration skills, from analysing the requirements to implementing a complete solution."
NUS-ISS Certificate in Digital Solutions Development � Foundations ,"Overview
Reference No	CRS-Q-0033494-ICT
Part of	-
Duration	26 days
Course Time	
Enquiry	Please contact Ms. Sherlyn LIM at tel: 65165777 or email  for more details. This unit lays the foundation for programming and developing of system of records. This course will cover programming concepts using the C# Language as the vehicle. You will learn about Object Oriented Programming and acquire the technical knowledge necessary for developing a User Interface for Business Systems using Visual Studio.Net. The curriculum also covers the implementation of client/server development on .NET data objects with Visual Studio as the client side programming tool, ADO.NET as the enabling middleware, and RDBMS as the database server. It will also include the development web application using ASP.NET
Upcoming Classes
Class 1 06 Aug 2019 to 19 Sep 2019 (Full Time)"
NICF- Big Data Engineering for Analytics ,"Overview
Reference No	CRS-Q-0035470-ICT
Part of	-
Duration	5 days
Course Time	9:00am - 5:00pm
Enquiry	Please contact Ms. Jeryn LIN at tel: 66017926 or email  for more details. This 5-day course helps data engineers focus on essential design and architecture while building a data lake and relevant processing platform. 

Participants will learn various aspects of data engineering while building resilient distributed datasets. Participants will learn to apply key practices, identify multiple data sources appraised against their business value, design the right storage, and implement proper access model(s).  Finally, participants will build a scalable data pipeline solution composed of pluggable component architecture, based on the combination of requirements in a vendor/technology agnostic manner.  Participants will familiarize themselves on working with Spark platform along with additional focus on query and streaming libraries. 

This course is part of the Software Systems series, Data Science series, Graduate Certificate in Big Data Engineering and Web Analytics as well as Graduate Certificate in Engineering Big Data series offered by NUS-ISS.
 

 
Upcoming Classes
Class 1 02 Sep 2019 to 06 Sep 2019 (Full Time)
Class 2 13 Jan 2020 to 17 Jan 2020 (Full Time)"
NUS-ISS Certificate in Digital Solutions Development � Design ,"Overview
Reference No	CRS-Q-0033492-ICT
Part of	-
Duration	30 days
Course Time	
Enquiry	Please contact Ms. Sherlyn LIM at tel: 65165777 or email  for more details.
This course will cover the Application Development Life Cycle using object oriented development technique with UML. You will learn how to analyse and design IT solutions that address business problems as well as the soft-skills required when analysing and designing IT solutions. This includes requirement gathering using fact gathering techniques such as survey, observation and interviews. You will also acquire basic IT project management skills based on Agile practices."
NUS Graduate Diploma in Systems Analysis ,"Overview
Reference No	CRS-Q-0033493-ICT
Part of	-
Duration	120 days
Course Time	9am - 5pm
Enquiry	Please contact Ms. Sherlyn LIM at tel: 65165777 or email  for more details. This module includes the capstone project that links up all the concepts taught in the NUS-ISS Certificate in Digital Solutions Development � Foundations, Design, Web Applications and Mobility Applications. It also includes an internship programme where you will develop and propose IT solutions for your assigned internship company."
NICF- Object Oriented Analysis and Design ,"Overview
Reference No	CRS-Q-0036884-ICT
Part of	-
Duration	5 days
Course Time	9:00am - 5:00pm
PDU	19
PDU and PD hours are available for this course
Enquiry	Please contact Ms. Jeryn LIN at tel: 66017926 or email  for more details.
Delving straight into system development without applying proper analysis and design is similar to building a house without a blueprint. This would mean having to spend more time and resources on reworks and patches later in the development phase in order to solve problems that could have been avoided if appropriate development techniques had been applied.

The Object Oriented Analysis and Design (OOAD) techniques helps to:

Speed up software development processes
Increase developers� productivity by promoting software reuse
Facilitate effective software integration
Reduce software maintenance and enhancement efforts
Support continuous integration and delivery
Workshops are specially tailored to take participants through the system development process; from requirements to design workflow. Participants will get hands-on experience on the application of OOAD techniques through the relevant cycles.

This course not only helps system designers and developers to leverage on the benefits of OOAD techniques, thereby reducing maintenance costs and increasing software quality, it also helps project managers / leaders / Scrum masters / team members to better manage software development processes.

Upon successful completion of this course, you will earn 19 PDUs (PM: 19) that can be used to maintain your PMP� credential. Note that for the purpose of PDU reporting by those with PMP� credentials, the PMI REP Provider Number of ISS is �2339�. 

This course is part of the Software Systems series offered by NUS-ISS.
Upcoming Classes
Class 1 18 Jun 2019 to 24 Jun 2019 (Full Time)
Class 2 04 Nov 2019 to 08 Nov 2019 (Full Time)
Class 3 03 Feb 2020 to 07 Feb 2020 (FullTime)"
NICF- Envisioning Smart Urban IoT Solutions ,"Overview
Reference No	CRS-Q-0036484-ICT
Part of	-
Duration	3 days
Course Time	9.00am - 5.00pm
Enquiry	Please contact Ms. Verene HENG at email  for more details. �Internet of Things� or IoT is a key foundation of the Smart Nation in Singapore. IoT can enrich the digital landscape to improve quality of life and business efficiency. IoT provides the sensing and intelligence capability to monitor events of interest, process the events and take appropriate action � all of which can be done automatically. Knowledge of IoT and its enabling technologies, and how best to use them, will support organisations to achieve the vision of the Smart Nation. Organisations such as government ministries, MNCs and startups will benefit from knowing how best to envision and implement IoT solutions effectively to meet the needs of their users. 

In order to utilise the capabilities of IoT within the Smart Nation, it is important to be able to envision suitable applications and to be equipped with knowledge of being able to use practices such as Service Design to conceptualise solutions to real world challenges in a user-centric manner. 

The course will cover IoT�s enabling technologies and how they can be best utilised from an architectural viewpoint. The focus of the course is on envisioning suitable application of IoT technologies in a variety of �real world� scenarios. The course covers cloud-based IoT services which provide functionality for building and operating IoT solutions in an efficient and scalable manner. 

The course will demonstrate how IoT has been applied in different situations across the globe and highlight significant IoT initiatives in Singapore. Case studies and workshops will reinforce the learning and enable participants to envision how IoT can be utilised for their own use cases.

This course is part of the Software Systems series offered by NUS-ISS.
Upcoming Classes
Class 1 02 Oct 2019 to 04 Oct 2019 (FullTime)
Class 2 17 Feb 2020 to 19 Feb 2020 (FullTime)"
NICF- Essential Practices for Agile Teams ,"Overview
Reference No	CRS-Q-0034792-ICT
Part of	-
Duration	3 days
Course Time	9am-5pm
Enquiry	Please contact Ms. Verene HENG at email  for more details.
This 3-day course provides in-depth technical training for various agile engineering practices to allow the team to be more adaptive to changes in business requirement. Successful completion of this course together with NICF-Certified ScrumMaster course will allow participants to attain the Certified Scrum Developer certification. NUS-ISS is a Registered Education Provider of Scrum Alliance.

This course covers the most important engineering approaches for the sustained success of teams practicing agile methodology such as Scrum. The practices covered include test driven development, pair programming, refactoring, agile architecture, continuous integration and user stories.

Participants are taught both the ideas and practical matters via lectures and hands-on sessions. The lecture sessions will be interlaced with actual design and code samples, while the hand-on sessions and exercises are designed to help the participant assimilate the knowledge in a clear and practical way. At the end of the course, the participants will be immersed in an actual coding session to apply all the concepts in a mini project setting together.

Java is used as the main programming language to explain the concepts in lectures, workshops and the coding session. Participants need to be able to contribute in a Java coding session within a team.

This course is part of the Software Systems series and Digital Agility series offered by NUS-ISS.

Upcoming Classes
Class 1 29 Jul 2019 to 31 Jul 2019 (Full Time)
Class 2 21 Oct 2019 to 23 Oct 2019 (Full Time)
Class 3 02 Mar 2020 to 04 Mar 2020 (Full Time)"
NICF- Design Secure Mobile Architecture ,"Overview
Reference No	CRS-Q-0036472-ICT
Part of	-
Duration	3 days
Course Time	9.00am - 5.00pm
Enquiry	Please contact Ms. Verene HENG at email  for more details. As mobile adoption grows, so do security threats. Mobile devices are already an essential tool carried or worn by users worldwide and displacing conventional computers for everyday needs. With the number of smartphones and tablets on the increase, attacks on mobile devices are maturing. Gartner predicts that the focus of endpoint breaches will shift to smartphones and tablets in this year.

Mobile devices are affected by a range of security vulnerabilities, many of which are inherited from traditional attacks against web and desktop applications. However, several other classes of attack are specific to the mobile area and arise due to the way in which mobile applications are designed and the relatively unique entry points and attack surfaces that these applications create.

This course provides a technical review of the top security risks and controls to the iOS, Android and WebView mobile platforms, mobile apps development and integration to the enterprise that every IT professional needs to know. By combining lectures with discussion and hands-on workshops, the course prepares the mindset of participants to review the proposed mobile security architecture for businesses. 

This course is part of the Cybersecurity series, Software Systems series, Digital Strategy and Leadership series as well as Graduate Certificate in Securing Ubiquitous Systems series offered by NUS-ISS
Upcoming Classes
Class 1 22 Jun 2019 to 06 Jul 2019 (Full Time)
Class 2 29 Oct 2019 to 31 Oct 2019 (FullTime)
Class 3 11 Mar 2020 to 13 Mar 2020 (FullTime)"
NICF- Designing Cloud-enabled Mobile Applications ,"Overview
Reference No	CRS-Q-0036091-ICT
Part of	-
Duration	3 days
Course Time	9:00am - 5:00pm
Enquiry	Please contact Ms. Verene HENG at email  for more details. Mobile devices have become the essential delivery platform for business. Businesses recognise that mobility solutions are becoming their main channel when reaching out to their employees, customers and partners. The driving forces include improving internal communication, boosting customer retention, increasing speed of decision-making, reducing costs, improving efficiency and acquiring new customers.

Therefore, we are convinced that mobility is the way of life. The question is how to extend our enterprise services onto the mobile platform. There is already a set of existing mature and stable enterprise web applications. However, do we duplicate the services onto the mobile platform? Do we redesign part of or all of the applications? Or do we simply make our web applications adaptable to the mobile browser? There is also a need to decide which mobile platform to adopt - mobile web or native app, as well as which backend solution platform is most suitable and affordable.

This course aims to equip the participants with knowledge in designing mobile enterprise solutions, evaluating mobile development technologies and identifying security concerns pertaining to mobile enterprise solutions. With this knowledge, the participants will be able to evaluate their existing suite of traditional and web application, and redesign them for the mobile platform. They would be able to compare and contrast different mobile development technologies and select the appropriate one for their organisation, based on their needs.

The course will be conducted with a significant proportion on the hands-on workshop, which will walk participants through topics like mobile application design, development platform evaluation and security consideration. It will deepen the participants' understanding of how to apply the unique characteristics of mobile solutions in an enterprise environment. 

This course is part of the Software Systems Series offered by NUS-ISS.
Upcoming Classes
Class 1 21 Aug 2019 to 23 Aug 2019 (FullTime)
Class 2 15 Jan 2020 to 17 Jan 2020 (FullTime)"
